product_ID,product_type,product_name,psize,colour,invoice_no,customer_id,gender,age,quantity,price,payment_method,invoice_date,shopping_mall,clickstream_data,,Label
10.42.0.211-23.21.51.186-40897-443-6,Shirt,Denim,XS,violet,I762439,C663463,Female,45,4,60.6,Cash,05-12-21,Metrocity,"A violet coloured, XS sized, Denim Shirt",,1
10.42.0.151-10.42.0.1-5444-53-17,Shirt,Denim,S,violet,I300972,C134370,Female,40,1,40.66,Credit Card,25-05-21,Zorlu Center,"A violet coloured, S sized, Denim Shirt",,0
202.102.68.102-10.42.0.151-80-54989-6,Shirt,Denim,M,violet,I151588,C310642,Male,24,3,45.45,Credit Card,12-04-22,Metrocity,"A violet coloured, M sized, Denim Shirt",,0
172.217.10.46-10.42.0.151-443-44475-6,Shirt,Denim,L,violet,I657069,C651699,Male,40,4,1200.32,Cash,16-12-21,Mall of Istanbul,"A violet coloured, L sized, Denim Shirt",,1
10.42.0.211-23.206.166.62-45672-80-6,Shirt,Denim,XL,violet,I122655,C989693,Female,32,2,2100,Credit Card,21-02-21,Metropol AVM,"A violet coloured, XL sized, Denim Shirt",,1
172.217.12.142-10.42.0.151-443-51360-6,Shirt,Linen,XS,red,I236914,C123581,Female,28,3,900.24,Cash,26-10-21,Mall of Istanbul,"A red coloured, XS sized, Linen Shirt",,1
216.58.219.225-10.42.0.211-443-56019-6,Shirt,Linen,S,red,I247471,C192446,Female,22,1,35.84,Cash,18-12-22,Mall of Istanbul,"A red coloured, S sized, Linen Shirt",,1
10.42.0.211-10.42.0.1-22390-53-17,Shirt,Linen,M,red,I362306,C143343,Female,21,1,300.08,Credit Card,19-09-22,Metrocity,"A red coloured, M sized, Linen Shirt",,1
10.42.0.211-119.146.74.33-53735-443-6,Shirt,Linen,L,red,I215279,C223343,Female,31,2,600.16,Credit Card,01-02-23,Kanyon,"A red coloured, L sized, Linen Shirt",,0
10.42.0.151-65.55.223.36-43477-40035-17,Shirt,Linen,XL,red,I216061,C309082,Female,61,3,15.69,Credit Card,05-10-22,Mall of Istanbul,"A red coloured, XL sized, Linen Shirt",,1
10.42.0.211-23.194.140.226-43316-80-6,Shirt,Linen,XS,orange,I246375,C236365,Female,67,2,81.32,Cash,28-11-21,Kanyon,"A orange coloured, XS sized, Linen Shirt",,0
10.42.0.42-34.225.147.89-44684-443-6,Shirt,Linen,S,orange,I103596,C178734,Male,52,5,3000.85,Cash,03-08-21,Kanyon,"A orange coloured, S sized, Linen Shirt",,0
10.42.0.211-122.225.81.61-40754-80-6,Shirt,Linen,M,orange,I259878,C223010,Male,44,4,1200.32,Credit Card,12-10-22,Metropol AVM,"A orange coloured, M sized, Linen Shirt",,0
172.217.11.46-10.42.0.151-443-36134-6,Shirt,Linen,L,orange,I206422,C289933,Female,48,2,10.46,Credit Card,28-09-22,Kanyon,"A orange coloured, L sized, Linen Shirt",,0
10.42.0.151-52.84.29.154-43891-443-6,Shirt,Linen,XL,orange,I201704,C340116,Female,53,3,15.69,Cash,12-07-21,Metrocity,"A orange coloured, XL sized, Linen Shirt",,1
198.105.244.11-10.42.0.42-80-36999-6,Shirt,Linen,XS,yellow,I168037,C816586,Male,27,4,143.36,Cash,03-07-21,Mall of Istanbul,"A yellow coloured, XS sized, Linen Shirt",,0
183.79.248.124-10.42.0.151-443-44381-6,Shirt,Linen,S,yellow,I307534,C434171,Female,28,4,162.64,Cash,26-03-22,Viaport Outlet,"A yellow coloured, S sized, Linen Shirt",,0
10.42.0.151-10.42.0.1-37786-53-17,Shirt,Linen,M,yellow,I259196,C215384,Female,43,4,143.36,Credit Card,17-05-22,Cevahir AVM,"A yellow coloured, M sized, Linen Shirt",,0
10.42.0.42-14.29.93.243-44826-80-6,Shirt,Linen,L,yellow,I141241,C143442,Male,54,5,58.65,Credit Card,11-04-22,Kanyon,"A yellow coloured, L sized, Linen Shirt",,0
10.42.0.151-52.94.232.32-56136-443-6,Shirt,Linen,XL,yellow,I289973,C102926,Male,41,5,26.15,Credit Card,22-10-21,Kanyon,"A yellow coloured, XL sized, Linen Shirt",,0
172.217.3.110-10.42.0.151-443-55109-6,Shirt,Linen,XS,green,I147203,C340063,Female,59,5,203.3,Cash,20-12-21,Istinye Park,"A green coloured, XS sized, Linen Shirt",,1
10.42.0.1-10.42.0.42-53-8784-17,Shirt,Linen,S,green,I323788,C131786,Female,32,1,300.08,Credit Card,17-03-22,Metropol AVM,"A green coloured, S sized, Linen Shirt",,1
10.42.0.211-10.42.0.1-51348-53-17,Shirt,Linen,M,green,I285454,C194380,Female,41,5,58.65,Credit Card,23-06-22,Metropol AVM,"A green coloured, M sized, Linen Shirt",,0
174.35.73.111-10.42.0.211-80-36558-6,Shirt,Linen,L,green,I288152,C269623,Female,30,3,3150,Debit Card,19-06-21,Mall of Istanbul,"A green coloured, L sized, Linen Shirt",,1
131.253.61.84-10.42.0.211-443-52043-6,Shirt,Linen,XL,green,I134126,C847171,Male,22,1,300.08,Debit Card,30-08-22,Istinye Park,"A green coloured, XL sized, Linen Shirt",,0
172.217.3.106-10.42.0.211-443-49884-6,Shirt,Linen,XS,blue,I311052,C556552,Female,51,4,1200.32,Cash,20-11-21,Cevahir AVM,"A blue coloured, XS sized, Linen Shirt",,1
10.42.0.151-65.55.118.92-38909-80-6,Shirt,Linen,S,blue,I176469,C876528,Female,23,2,10.46,Credit Card,31-07-21,Viaport Outlet,"A blue coloured, S sized, Linen Shirt",,1
192.229.173.173-10.42.0.151-80-39772-6,Shirt,Linen,M,blue,I167993,C303493,Male,40,2,71.68,Cash,20-02-22,Kanyon,"A blue coloured, M sized, Linen Shirt",,0
10.42.0.151-10.42.0.1-52412-53-17,Shirt,Linen,L,blue,I222086,C978718,Male,37,5,1500.4,Cash,09-02-23,Emaar Square Mall,"A blue coloured, L sized, Linen Shirt",,0
174.35.73.93-10.42.0.211-80-34045-6,Shirt,Linen,XL,blue,I164597,C111766,Female,24,1,300.08,Cash,24-03-21,Mall of Istanbul,"A blue coloured, XL sized, Linen Shirt",,0
172.217.12.138-10.42.0.42-443-43887-6,Shirt,Linen,XS,indigo,I184307,C175946,Male,22,1,5.23,Credit Card,25-08-22,Kanyon,"A indigo coloured, XS sized, Linen Shirt",,1
172.217.8.3-10.42.0.42-443-33991-6,Shirt,Linen,S,indigo,I289905,C160005,Female,61,4,162.64,Cash,21-10-21,Kanyon,"A indigo coloured, S sized, Linen Shirt",,1
10.42.0.211-116.211.111.239-47190-80-6,Shirt,Linen,M,indigo,I416544,C599109,Female,25,2,10.46,Credit Card,28-05-22,Metrocity,"A indigo coloured, M sized, Linen Shirt",,0
8.0.6.4-8.6.0.1-0-0-0,Shirt,Linen,L,indigo,I601026,C693789,Female,66,5,58.65,Credit Card,05-03-22,Zorlu Center,"A indigo coloured, L sized, Linen Shirt",,0
172.217.3.106-10.42.0.211-443-46336-6,Shirt,Linen,XL,indigo,I257890,C259342,Female,59,1,600.17,Cash,05-10-21,Kanyon,"A indigo coloured, XL sized, Linen Shirt",,0
10.42.0.211-121.12.98.63-47438-80-6,Shirt,Linen,XS,violet,I260028,C208108,Male,38,4,1200.32,Cash,16-04-21,Metropol AVM,"A violet coloured, XS sized, Linen Shirt",,0
10.42.0.211-66.102.255.40-44824-443-6,Shirt,Linen,S,violet,I170160,C244213,Male,34,2,71.68,Debit Card,26-02-23,Metrocity,"A violet coloured, S sized, Linen Shirt",,0
10.42.0.211-10.42.0.1-15853-53-17,Shirt,Linen,M,violet,I624164,C102685,Female,26,1,300.08,Cash,20-03-21,Kanyon,"A violet coloured, M sized, Linen Shirt",,0
202.77.129.161-10.42.0.42-80-36854-6,Shirt,Linen,L,violet,I143353,C244291,Female,59,5,58.65,Cash,15-05-22,Metrocity,"A violet coloured, L sized, Linen Shirt",,0
202.77.129.230-10.42.0.42-80-58574-6,Shirt,Linen,XL,violet,I278401,C162371,Female,53,1,35.84,Debit Card,31-01-23,Mall of Istanbul,"A violet coloured, XL sized, Linen Shirt",,1
172.217.7.227-10.42.0.151-443-40202-6,Shirt,Camp Collared,XS,red,I402966,C375422,Male,23,4,162.64,Debit Card,02-10-21,Viaport Outlet,"A red coloured, XS sized, Camp Collared Shirt",,1
10.42.0.211-23.23.168.13-35513-443-6,Shirt,Camp Collared,S,red,I244241,C911768,Female,23,5,1500.4,Credit Card,03-08-22,Viaport Outlet,"A red coloured, S sized, Camp Collared Shirt",,1
208.80.154.224-10.42.0.211-443-47826-6,Shirt,Camp Collared,M,red,I179048,C270129,Female,66,3,3150,Debit Card,28-03-21,Cevahir AVM,"A red coloured, M sized, Camp Collared Shirt",,0
206.126.112.142-10.42.0.151-443-51027-6,Shirt,Camp Collared,L,red,I165202,C617189,Female,56,4,162.64,Cash,21-11-22,Mall of Istanbul,"A red coloured, L sized, Camp Collared Shirt",,0
172.217.12.142-10.42.0.151-443-45721-6,Shirt,Camp Collared,XL,red,I328321,C271029,Female,38,2,23.46,Credit Card,12-02-21,Metropol AVM,"A red coloured, XL sized, Camp Collared Shirt",,0
172.217.10.106-10.42.0.151-443-41707-6,Shirt,Camp Collared,XS,orange,I417106,C292356,Male,28,3,900.24,Cash,03-04-21,Cevahir AVM,"A orange coloured, XS sized, Camp Collared Shirt",,1
10.42.0.211-64.71.142.120-53876-443-6,Shirt,Camp Collared,S,orange,I248153,C329633,Female,44,1,5.23,Cash,03-07-22,Metropol AVM,"A orange coloured, S sized, Camp Collared Shirt",,0
180.149.134.221-10.42.0.151-80-42790-6,Shirt,Camp Collared,M,orange,I112270,C244780,Female,26,4,20.92,Cash,14-02-21,Mall of Istanbul,"A orange coloured, M sized, Camp Collared Shirt",,1
192.229.173.173-10.42.0.151-80-59835-6,Shirt,Camp Collared,L,orange,I318831,C139568,Female,41,4,162.64,Credit Card,15-07-22,Viaport Outlet,"A orange coloured, L sized, Camp Collared Shirt",,0
10.42.0.211-66.102.255.40-50788-80-6,Shirt,Camp Collared,XL,orange,I258322,C220281,Male,50,4,1200.32,Cash,12-07-21,Viaport Outlet,"A orange coloured, XL sized, Camp Collared Shirt",,0
10.42.0.211-23.205.27.180-59858-443-6,Shirt,Camp Collared,XS,yellow,I334246,C311034,Female,23,3,121.98,Cash,19-05-22,Mall of Istanbul,"A yellow coloured, XS sized, Camp Collared Shirt",,1
10.42.0.211-23.206.166.66-55025-80-6,Shirt,Camp Collared,S,yellow,I198233,C584141,Female,31,4,162.64,Cash,13-02-23,Metropol AVM,"A yellow coloured, S sized, Camp Collared Shirt",,0
172.217.10.110-10.42.0.211-443-54132-6,Shirt,Camp Collared,M,yellow,I310819,C221934,Male,26,5,203.3,Credit Card,27-11-22,Forum Istanbul,"A yellow coloured, M sized, Camp Collared Shirt",,1
183.79.248.252-10.42.0.211-443-55917-6,Shirt,Camp Collared,L,yellow,I409288,C513561,Female,56,3,15.69,Cash,02-03-21,Viaport Outlet,"A yellow coloured, L sized, Camp Collared Shirt",,0
172.217.12.206-10.42.0.42-443-32851-6,Shirt,Camp Collared,XL,yellow,I131054,C257990,Female,34,4,143.36,Cash,16-10-21,Kanyon,"A yellow coloured, XL sized, Camp Collared Shirt",,1
216.58.219.200-10.42.0.151-443-47038-6,Shirt,Camp Collared,XS,green,I149521,C168348,Female,29,2,600.16,Cash,04-11-21,Kanyon,"A green coloured, XS sized, Camp Collared Shirt",,0
10.42.0.211-14.29.93.254-48471-80-6,Shirt,Camp Collared,S,green,I156233,C161285,Female,20,1,300.08,Credit Card,11-01-23,Mall of Istanbul,"A green coloured, S sized, Camp Collared Shirt",,0
172.217.10.133-10.42.0.151-443-55487-6,Shirt,Camp Collared,M,green,I295784,C166191,Female,54,3,121.98,Credit Card,08-06-22,Forum Istanbul,"A green coloured, M sized, Camp Collared Shirt",,0
183.232.231.30-10.42.0.211-443-43562-6,Shirt,Camp Collared,L,green,I255381,C172966,Male,40,4,1200.32,Debit Card,24-05-21,Metrocity,"A green coloured, L sized, Camp Collared Shirt",,0
10.42.0.211-50.18.251.157-58345-443-6,Shirt,Camp Collared,XL,green,I337719,C320928,Male,40,5,203.3,Cash,18-01-21,Istinye Park,"A green coloured, XL sized, Camp Collared Shirt",,0
10.42.0.211-10.42.0.1-4680-53-17,Shirt,Camp Collared,XS,blue,I220863,C131497,Male,21,4,60.6,Cash,22-07-21,Mall of Istanbul,"A blue coloured, XS sized, Camp Collared Shirt",,0
8.0.6.4-8.6.0.1-0-0-0,Shirt,Camp Collared,S,blue,I530401,C526660,Female,32,2,2100,Cash,25-09-22,Zorlu Center,"A blue coloured, S sized, Camp Collared Shirt",,0
10.42.0.211-10.42.0.1-9793-53-17,Shirt,Camp Collared,M,blue,I219555,C266961,Male,47,3,900.24,Credit Card,10-09-21,Metrocity,"A blue coloured, M sized, Camp Collared Shirt",,0
172.233.128.50-10.42.0.211-80-41250-6,Shirt,Camp Collared,L,blue,I316629,C204741,Female,41,3,35.19,Cash,16-01-22,Cevahir AVM,"A blue coloured, L sized, Camp Collared Shirt",,1
8.39.37.61-10.42.0.151-443-44297-6,Shirt,Camp Collared,XL,blue,I795251,C181619,Male,33,5,203.3,Cash,13-11-22,Kanyon,"A blue coloured, XL sized, Camp Collared Shirt",,0
174.35.73.71-10.42.0.42-80-39415-6,Shirt,Camp Collared,XS,indigo,I151099,C250395,Female,67,2,23.46,Credit Card,14-03-21,Mall of Istanbul,"A indigo coloured, XS sized, Camp Collared Shirt",,0
10.42.0.211-10.42.0.1-49003-53-17,Shirt,Camp Collared,S,indigo,I286193,C322994,Male,37,3,121.98,Cash,23-07-22,Istinye Park,"A indigo coloured, S sized, Camp Collared Shirt",,0
180.149.136.194-10.42.0.151-80-34469-6,Shirt,Camp Collared,M,indigo,I399563,C250673,Female,38,1,35.84,Cash,24-06-21,Metropol AVM,"A indigo coloured, M sized, Camp Collared Shirt",,0
173.194.175.100-10.42.0.151-443-48770-6,Shirt,Camp Collared,L,indigo,I229355,C192978,Male,28,5,3000.85,Credit Card,30-01-21,Kanyon,"A indigo coloured, L sized, Camp Collared Shirt",,0
216.58.217.163-10.42.0.151-80-54806-6,Shirt,Camp Collared,XL,indigo,I147727,C163033,Female,38,1,15.15,Credit Card,17-04-22,Kanyon,"A indigo coloured, XL sized, Camp Collared Shirt",,0
10.42.0.42-69.147.82.60-49048-443-6,Shirt,Camp Collared,XS,violet,I504141,C558480,Female,56,1,40.66,Credit Card,23-02-23,Kanyon,"A violet coloured, XS sized, Camp Collared Shirt",,0
175.100.207.233-10.42.0.211-80-48129-6,Shirt,Camp Collared,S,violet,I246151,C287409,Male,25,3,45.45,Debit Card,05-07-21,Metropol AVM,"A violet coloured, S sized, Camp Collared Shirt",,0
10.42.0.151-10.42.0.1-36260-53-17,Shirt,Camp Collared,M,violet,I164675,C993675,Male,66,5,75.75,Cash,31-08-21,Kanyon,"A violet coloured, M sized, Camp Collared Shirt",,1
10.42.0.211-23.7.36.183-37263-443-6,Shirt,Camp Collared,L,violet,I606511,C307535,Female,37,2,23.46,Credit Card,09-09-22,Viaport Outlet,"A violet coloured, L sized, Camp Collared Shirt",,0
192.229.163.180-10.42.0.211-443-38750-6,Shirt,Camp Collared,XL,violet,I342816,C238961,Female,19,2,10.46,Cash,04-11-21,Mall of Istanbul,"A violet coloured, XL sized, Camp Collared Shirt",,1
10.42.0.42-31.13.71.1-60656-443-6,Shirt,Chambray,XS,red,I151764,C671866,Female,53,5,1500.4,Cash,30-06-22,Kanyon,"A red coloured, XS sized, Chambray Shirt",,1
172.217.12.206-10.42.0.151-443-55362-6,Shirt,Chambray,S,red,I226172,C171154,Female,69,1,600.17,Cash,24-07-21,Kanyon,"A red coloured, S sized, Chambray Shirt",,1
220.181.7.190-10.42.0.211-443-46425-6,Shirt,Chambray,M,red,I737630,C848969,Male,69,5,1500.4,Cash,15-04-22,Metropol AVM,"A red coloured, M sized, Chambray Shirt",,0
10.42.0.211-10.42.0.1-48152-53-17,Shirt,Chambray,L,red,I891311,C240171,Female,31,2,10.46,Debit Card,25-09-21,Metropol AVM,"A red coloured, L sized, Chambray Shirt",,0
10.42.0.1-10.42.0.42-53-61525-17,Shirt,Chambray,XL,red,I127733,C665777,Male,39,5,75.75,Cash,24-08-21,Kanyon,"A red coloured, XL sized, Chambray Shirt",,1
10.42.0.151-10.42.0.1-11152-53-17,Shirt,Chambray,XS,orange,I202398,C256730,Male,53,5,3000.85,Cash,26-01-21,Zorlu Center,"A orange coloured, XS sized, Chambray Shirt",,0
10.42.0.211-10.42.0.1-62994-53-17,Shirt,Chambray,S,orange,I160585,C298229,Male,26,2,81.32,Cash,05-02-22,Metropol AVM,"A orange coloured, S sized, Chambray Shirt",,1
172.217.12.202-10.42.0.211-443-57200-6,Shirt,Chambray,M,orange,I771414,C183404,Male,63,3,15.69,Cash,09-12-22,Forum Istanbul,"A orange coloured, M sized, Chambray Shirt",,0
172.217.12.174-10.42.0.151-443-34132-6,Shirt,Chambray,L,orange,I139520,C316398,Female,34,5,1500.4,Cash,14-02-21,Mall of Istanbul,"A orange coloured, L sized, Chambray Shirt",,0
222.73.28.96-10.42.0.151-80-55682-6,Shirt,Chambray,XL,orange,I291540,C557245,Male,25,1,5.23,Debit Card,17-07-22,Kanyon,"A orange coloured, XL sized, Chambray Shirt",,0
172.217.10.142-10.42.0.211-443-55322-6,Shirt,Chambray,XS,yellow,I798213,C662958,Female,20,3,1800.51,Cash,03-01-21,Metropol AVM,"A yellow coloured, XS sized, Chambray Shirt",,1
10.42.0.211-31.13.69.197-54780-443-6,Shirt,Chambray,S,yellow,I232338,C545065,Female,18,4,1200.32,Debit Card,22-09-22,Metropol AVM,"A yellow coloured, S sized, Chambray Shirt",,1
172.217.12.174-10.42.0.42-443-34453-6,Shirt,Chambray,M,yellow,I267713,C284679,Male,53,4,162.64,Credit Card,27-06-21,Kanyon,"A yellow coloured, M sized, Chambray Shirt",,0
10.42.0.211-10.42.0.1-23546-53-17,Shirt,Chambray,L,yellow,I525798,C581947,Male,46,4,162.64,Cash,03-02-23,Mall of Istanbul,"A yellow coloured, L sized, Chambray Shirt",,0
205.185.216.10-10.42.0.211-80-40652-6,Shirt,Chambray,XL,yellow,I353272,C199311,Female,34,1,300.08,Credit Card,29-07-21,Istinye Park,"A yellow coloured, XL sized, Chambray Shirt",,0
157.55.130.151-10.42.0.211-443-60774-17,Shirt,Chambray,XS,green,I165687,C206501,Female,61,3,900.24,Cash,08-12-22,Metropol AVM,"A green coloured, XS sized, Chambray Shirt",,1
169.45.248.175-10.42.0.151-5222-48743-6,Shirt,Chambray,S,green,I169015,C726021,Female,38,5,1500.4,Credit Card,11-08-22,Mall of Istanbul,"A green coloured, S sized, Chambray Shirt",,0
10.42.0.151-10.42.0.1-44917-53-17,Shirt,Chambray,M,green,I111305,C448846,Female,67,3,15.69,Cash,13-09-21,Metropol AVM,"A green coloured, M sized, Chambray Shirt",,1
10.42.0.211-69.147.82.60-42854-443-6,Shirt,Chambray,L,green,I187171,C168663,Male,33,4,143.36,Credit Card,27-05-22,Istinye Park,"A green coloured, L sized, Chambray Shirt",,0
10.42.0.211-115.239.210.141-59981-80-6,Shirt,Chambray,XL,green,I148276,C616106,Female,63,4,1200.32,Debit Card,07-12-22,Zorlu Center,"A green coloured, XL sized, Chambray Shirt",,0
173.194.206.188-10.42.0.151-5228-41206-6,Shirt,Chambray,XS,blue,I783231,C771066,Female,21,5,1500.4,Debit Card,05-01-22,Cevahir AVM,"A blue coloured, XS sized, Chambray Shirt",,0
10.42.0.1-10.42.0.42-53-17856-17,Shirt,Chambray,S,blue,I313426,C101196,Female,41,4,162.64,Debit Card,05-04-22,Kanyon,"A blue coloured, S sized, Chambray Shirt",,0
10.42.0.151-23.66.240.213-55041-80-6,Shirt,Chambray,M,blue,I112291,C898405,Female,48,1,5.23,Credit Card,10-01-22,Cevahir AVM,"A blue coloured, M sized, Chambray Shirt",,0
172.217.10.238-10.42.0.42-443-47992-6,Shirt,Chambray,L,blue,I402983,C372643,Male,27,1,1050,Debit Card,30-01-22,Kanyon,"A blue coloured, L sized, Chambray Shirt",,0
10.42.0.151-64.71.142.124-52678-443-6,Shirt,Chambray,XL,blue,I155076,C195626,Female,22,5,179.2,Credit Card,21-12-22,Kanyon,"A blue coloured, XL sized, Chambray Shirt",,0
8.0.6.4-8.6.0.1-0-0-0,Shirt,Chambray,XS,indigo,I204056,C622748,Female,54,4,1200.32,Credit Card,24-02-21,Metropol AVM,"A indigo coloured, XS sized, Chambray Shirt",,0
172.217.3.106-10.42.0.151-443-49602-6,Shirt,Chambray,S,indigo,I218385,C290280,Female,51,1,35.84,Cash,19-07-22,Metrocity,"A indigo coloured, S sized, Chambray Shirt",,1
175.100.207.233-10.42.0.151-80-52188-6,Shirt,Chambray,M,indigo,I198698,C281268,Female,29,1,300.08,Debit Card,15-01-23,Metropol AVM,"A indigo coloured, M sized, Chambray Shirt",,1
205.204.101.47-10.42.0.42-443-39870-6,Shirt,Chambray,L,indigo,I428118,C826744,Female,44,2,1200.34,Credit Card,12-01-23,Kanyon,"A indigo coloured, L sized, Chambray Shirt",,1
219.142.78.162-10.42.0.211-80-60519-6,Shirt,Chambray,XL,indigo,I204147,C252021,Female,20,3,1800.51,Credit Card,05-11-22,Kanyon,"A indigo coloured, XL sized, Chambray Shirt",,1
10.42.0.211-47.88.68.21-57241-443-6,Shirt,Chambray,XS,violet,I361028,C647656,Female,59,2,1200.34,Cash,23-07-21,Metrocity,"A violet coloured, XS sized, Chambray Shirt",,0
10.42.0.1-10.42.0.42-53-33315-17,Shirt,Chambray,S,violet,I915945,C250065,Female,23,4,1200.32,Credit Card,30-06-22,Metropol AVM,"A violet coloured, S sized, Chambray Shirt",,1
192.229.163.180-10.42.0.211-443-49983-6,Shirt,Chambray,M,violet,I165461,C230766,Female,25,1,300.08,Credit Card,01-11-22,Emaar Square Mall,"A violet coloured, M sized, Chambray Shirt",,1
172.217.6.227-10.42.0.211-443-37491-6,Shirt,Chambray,L,violet,I762381,C243515,Male,63,1,600.17,Cash,27-10-22,Kanyon,"A violet coloured, L sized, Chambray Shirt",,0
10.42.0.151-119.167.164.25-42320-80-6,Shirt,Chambray,XL,violet,I818298,C204632,Male,21,5,1500.4,Debit Card,21-08-22,Kanyon,"A violet coloured, XL sized, Chambray Shirt",,1
10.42.0.211-10.42.0.1-57006-53-17,Shirt,Polo,XS,red,I261290,C252598,Female,56,3,900.24,Credit Card,13-03-21,Cevahir AVM,"A red coloured, XS sized, Polo Shirt",,0
180.149.153.187-10.42.0.211-80-59882-6,Shirt,Polo,S,red,I215578,C866033,Male,39,2,81.32,Credit Card,04-08-22,Kanyon,"A red coloured, S sized, Polo Shirt",,1
10.42.0.211-23.21.95.195-57428-443-6,Shirt,Polo,M,red,I136666,C288416,Male,50,2,10.46,Credit Card,01-04-21,Mall of Istanbul,"A red coloured, M sized, Polo Shirt",,1
10.42.0.151-31.13.69.203-34452-443-6,Shirt,Polo,L,red,I120948,C340089,Female,54,4,2400.68,Debit Card,08-08-21,Mall of Istanbul,"A red coloured, L sized, Polo Shirt",,1
172.217.7.2-10.42.0.211-443-33400-6,Shirt,Polo,XL,red,I173679,C555040,Male,27,3,3150,Credit Card,28-06-21,Viaport Outlet,"A red coloured, XL sized, Polo Shirt",,1
10.42.0.211-10.42.0.1-57936-53-17,Shirt,Polo,XS,orange,I638275,C809281,Male,56,5,1500.4,Credit Card,25-01-21,Emaar Square Mall,"A orange coloured, XS sized, Polo Shirt",,1
10.42.0.211-23.206.173.182-50874-80-6,Shirt,Polo,S,orange,I551237,C375325,Female,53,4,1200.32,Cash,22-11-21,Metropol AVM,"A orange coloured, S sized, Polo Shirt",,1
202.77.129.161-10.42.0.211-80-48856-6,Shirt,Polo,M,orange,I239285,C155335,Female,62,3,121.98,Credit Card,13-11-22,Viaport Outlet,"A orange coloured, M sized, Polo Shirt",,0
10.42.0.42-23.208.168.108-33181-443-6,Shirt,Polo,L,orange,I723062,C225051,Female,42,4,1200.32,Credit Card,12-08-22,Kanyon,"A orange coloured, L sized, Polo Shirt",,0
202.77.129.150-10.42.0.151-80-51630-6,Shirt,Polo,XL,orange,I353329,C635016,Female,68,2,71.68,Credit Card,18-09-22,Metrocity,"A orange coloured, XL sized, Polo Shirt",,1
163.177.151.166-10.42.0.211-443-43511-6,Shirt,Polo,XS,yellow,I321920,C165705,Male,27,4,1200.32,Cash,08-06-21,Mall of Istanbul,"A yellow coloured, XS sized, Polo Shirt",,0
10.42.0.1-10.42.0.42-53-54551-17,Shirt,Polo,S,yellow,I176115,C709571,Male,39,4,162.64,Cash,30-08-21,Viaport Outlet,"A yellow coloured, S sized, Polo Shirt",,0
10.42.0.151-31.13.80.5-52238-443-6,Shirt,Polo,M,yellow,I251743,C851508,Male,44,3,107.52,Debit Card,19-06-22,Kanyon,"A yellow coloured, M sized, Polo Shirt",,0
10.42.0.211-23.208.168.108-46513-443-6,Shirt,Polo,L,yellow,I964173,C184126,Female,52,3,900.24,Debit Card,15-12-22,Emaar Square Mall,"A yellow coloured, L sized, Polo Shirt",,0
10.42.0.1-10.42.0.42-53-58530-17,Shirt,Polo,XL,yellow,I334389,C233642,Female,19,2,81.32,Cash,29-12-21,Mall of Istanbul,"A yellow coloured, XL sized, Polo Shirt",,0
10.42.0.42-106.11.93.16-46099-443-6,Shirt,Polo,XS,green,I251855,C258410,Female,68,3,121.98,Credit Card,19-06-22,Cevahir AVM,"A green coloured, XS sized, Polo Shirt",,0
10.42.0.211-31.13.80.52-33903-80-6,Shirt,Polo,S,green,I985808,C270667,Male,22,5,75.75,Cash,16-06-21,Emaar Square Mall,"A green coloured, S sized, Polo Shirt",,0
10.42.0.211-34.204.254.35-50780-443-6,Shirt,Polo,M,green,I224565,C321527,Male,61,1,600.17,Cash,07-02-21,Emaar Square Mall,"A green coloured, M sized, Polo Shirt",,1
